场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
dynamic_vehicle_interaction,0,0.000000,106.019249,50.869305,-89.609253,0.000000,0.000000,0.000000,0.000000,0.000033,,
dynamic_vehicle_interaction,1,0.100000,106.019249,50.869305,-89.609253,0.000000,-0.000000,0.180000,79.388857,0.000033,14.185103,
dynamic_vehicle_interaction,2,0.200000,106.019249,50.869305,-89.609253,0.000000,-0.000000,0.360000,48.406124,0.000033,13.977390,
dynamic_vehicle_interaction,3,0.300000,106.019249,50.869305,-89.609253,0.000000,-0.000001,0.540000,44.518948,0.000033,14.152156,
dynamic_vehicle_interaction,4,0.400000,106.019249,50.869305,-89.609253,0.000000,-0.000000,0.592593,48.552990,0.000033,14.294399,
dynamic_vehicle_interaction,5,0.500000,106.019249,50.869305,-89.609253,0.000000,-0.000000,0.625057,48.022270,0.000033,14.446155,
dynamic_vehicle_interaction,6,0.600000,106.019249,50.869305,-89.609253,0.000000,-0.000000,0.645097,47.770262,0.000033,14.610214,
dynamic_vehicle_interaction,7,0.700000,106.020241,50.867237,-89.551941,0.237914,2.379143,0.657467,51.111221,0.001011,14.751125,
dynamic_vehicle_interaction,8,0.800000,106.062729,50.796951,-87.666092,1.299210,10.612952,0.700000,55.750847,0.043018,14.511066,
dynamic_vehicle_interaction,9,0.900000,106.139191,50.659409,-84.842285,1.866782,5.675729,0.520000,52.746296,0.118540,13.084159,
dynamic_vehicle_interaction,10,1.000000,106.222130,50.474632,-82.258423,2.186702,3.199195,0.385645,45.375824,0.200217,12.483006,
dynamic_vehicle_interaction,11,1.100000,106.306618,50.261459,-80.098862,2.402129,2.154274,0.292190,42.218924,0.283249,12.213098,
dynamic_vehicle_interaction,12,1.200000,106.392738,50.024334,-78.381035,2.633290,2.311603,0.207287,43.138981,0.367750,12.055104,
dynamic_vehicle_interaction,13,1.300000,106.475967,49.758030,-77.342133,2.915175,2.818850,0.090382,42.999268,0.449161,11.640085,
dynamic_vehicle_interaction,14,1.400000,106.553299,49.458984,-77.004364,3.218981,3.038066,0.019553,46.071529,0.524451,11.021814,
dynamic_vehicle_interaction,15,1.500000,106.621498,49.127125,-77.387909,3.520615,3.016340,-0.056763,45.710802,0.590386,10.659833,
dynamic_vehicle_interaction,16,1.600000,106.676216,48.763393,-78.463783,3.812581,2.919656,-0.115125,38.087845,0.642623,10.045809,
dynamic_vehicle_interaction,17,1.700000,106.715469,48.369617,-80.075974,4.094332,2.817516,-0.146044,35.069704,0.679191,9.068986,
dynamic_vehicle_interaction,18,1.800000,106.738213,47.947250,-82.070915,4.367530,2.731972,-0.166664,35.190821,0.699055,8.321816,
dynamic_vehicle_interaction,19,1.900000,106.741951,47.498135,-84.368927,4.622767,2.552371,-0.180426,40.223360,0.699732,7.533532,
dynamic_vehicle_interaction,20,2.000000,106.735634,47.025448,-86.392357,4.811026,1.882595,-0.138264,37.186623,0.690192,6.958084,
dynamic_vehicle_interaction,21,2.100000,106.723755,46.541374,-88.010063,4.861356,0.503301,-0.107412,40.504932,0.675012,6.451156,
dynamic_vehicle_interaction,22,2.200000,106.702263,46.057137,-89.498535,4.847491,-0.138657,-0.104311,47.323704,0.650217,6.071985,
dynamic_vehicle_interaction,23,2.300000,106.668854,45.575283,-90.969780,4.828513,-0.189775,-0.126045,36.056757,0.613522,5.735605,
dynamic_vehicle_interaction,24,2.400000,106.635742,45.091995,-91.891876,4.887702,0.591892,-0.050240,38.584948,0.577115,5.413602,
dynamic_vehicle_interaction,25,2.500000,106.620583,44.594971,-91.738525,5.059653,1.719511,0.039618,39.647341,0.558566,5.069556,
dynamic_vehicle_interaction,26,2.600000,106.633354,44.086235,-90.488365,5.060657,0.010034,0.117460,44.789553,0.567868,4.729693,
dynamic_vehicle_interaction,27,2.700000,106.680138,43.583183,-88.224213,5.138516,0.778598,0.191729,39.132833,0.611220,4.453977,
dynamic_vehicle_interaction,28,2.800000,106.773560,43.086918,-84.723778,5.116617,-0.218991,0.286807,39.063692,0.701256,4.165420,
