场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
urban_curve_tracking_town05,0,0.000000,-90.766502,94.962852,0.065570,0.000000,0.000000,0.000000,0.000000,0.000011,,
urban_curve_tracking_town05,1,0.100000,-90.766502,94.962852,0.065570,0.000000,0.000000,-0.180000,75.057745,0.000011,,
urban_curve_tracking_town05,2,0.200000,-90.766502,94.962852,0.065570,0.000000,-0.000000,-0.343287,54.402113,0.000011,,
urban_curve_tracking_town05,3,0.300000,-90.766502,94.962852,0.065570,0.000000,-0.000000,-0.440681,53.241968,0.000011,,
urban_curve_tracking_town05,4,0.400000,-90.766502,94.962852,0.065570,0.000000,0.000000,-0.504894,56.479216,0.000011,,
urban_curve_tracking_town05,5,0.500000,-90.766502,94.962852,0.065570,0.000000,0.000000,-0.552457,57.008743,0.000011,,
urban_curve_tracking_town05,6,0.600000,-90.766502,94.962852,0.065570,0.000000,-0.000000,-0.588345,55.238008,0.000011,,
urban_curve_tracking_town05,7,0.700000,-90.766502,94.962852,0.065570,0.000000,0.000000,-0.615424,66.193581,0.000011,,
urban_curve_tracking_town05,8,0.800000,-90.766502,94.962852,0.065570,0.000000,0.000000,-0.635855,50.005436,0.000011,,
urban_curve_tracking_town05,9,0.900000,-90.766502,94.962852,0.065570,0.000000,-0.000000,-0.651267,54.491997,0.000011,,
urban_curve_tracking_town05,10,1.000000,-90.766502,94.962852,0.065570,0.000000,0.000000,-0.661275,55.302382,0.000011,,
urban_curve_tracking_town05,11,1.100000,-90.766502,94.962852,0.065570,0.000000,-0.000000,-0.667453,48.132420,0.000011,,
urban_curve_tracking_town05,12,1.200000,-90.766502,94.962852,0.065570,0.000000,-0.000000,-0.671267,52.071333,0.000011,,
urban_curve_tracking_town05,13,1.300000,-90.766502,94.962852,0.065570,0.000000,0.000000,-0.673621,54.258585,0.000011,,
urban_curve_tracking_town05,14,1.400000,-90.766502,94.962852,0.065570,0.000000,0.000000,-0.675074,52.613497,0.000011,,
urban_curve_tracking_town05,15,1.500000,-90.766502,94.962852,0.065570,0.000000,-0.000000,-0.675971,42.418718,0.000011,,
urban_curve_tracking_town05,16,1.600000,-90.766502,94.962852,0.065570,0.000000,0.000000,-0.676525,43.069839,0.000011,,
urban_curve_tracking_town05,17,1.700000,-90.766502,94.962852,0.065570,0.000000,-0.000000,-0.676867,48.774958,0.000011,,
urban_curve_tracking_town05,18,1.800000,-90.730873,94.945259,-0.780884,0.908313,9.083126,-0.677078,50.013304,0.002203,,
urban_curve_tracking_town05,19,1.900000,-90.635719,94.883827,-3.325807,1.406112,5.048725,-0.700000,48.952579,0.004502,,
urban_curve_tracking_town05,20,2.000000,-90.518486,94.796120,-6.611181,1.668786,2.659319,-0.700000,45.224190,0.023229,,
urban_curve_tracking_town05,21,2.100000,-90.390701,94.688034,-10.335161,1.866577,2.004548,-0.691739,39.370775,0.054513,,
urban_curve_tracking_town05,22,2.200000,-90.249092,94.563911,-14.197773,2.081428,2.148525,-0.632212,50.858974,0.093248,,
urban_curve_tracking_town05,23,2.300000,-90.084663,94.426826,-17.844645,2.333727,2.557357,-0.520977,49.489021,0.132237,,
urban_curve_tracking_town05,24,2.400000,-89.890587,94.279419,-20.974236,2.606686,2.786147,-0.390968,41.222095,0.165970,,
urban_curve_tracking_town05,25,2.500000,-89.666016,94.124756,-23.414652,2.862907,2.617846,-0.267631,42.407751,0.192051,,
urban_curve_tracking_town05,26,2.600000,-89.413239,93.966385,-25.096169,3.101381,2.436207,-0.161189,33.688784,0.208403,,
urban_curve_tracking_town05,27,2.700000,-89.132706,93.806755,-26.021557,3.336164,2.401077,-0.072090,26.483774,0.213822,,
urban_curve_tracking_town05,28,2.800000,-88.826172,93.649208,-26.234411,3.528920,1.978781,-0.003836,25.059462,0.207264,,
urban_curve_tracking_town05,29,2.900000,-88.500710,93.497261,-25.890940,3.631548,1.063114,0.041466,26.196718,0.188745,,
urban_curve_tracking_town05,30,3.000000,-88.166679,93.353165,-25.225870,3.637776,0.081872,0.066036,19.568920,0.162290,,
urban_curve_tracking_town05,31,3.100000,-87.831955,93.217682,-24.419289,3.593799,-0.430204,0.075787,19.796371,0.132066,,
urban_curve_tracking_town05,32,3.200000,-87.500008,93.089424,-23.608835,3.536952,-0.564974,0.074767,23.239613,0.099752,,
urban_curve_tracking_town05,33,3.300000,-87.171944,92.966675,-22.863295,3.482370,-0.544617,0.068517,23.755074,0.067584,,
urban_curve_tracking_town05,34,3.400000,-86.847603,92.848160,-22.204115,3.435225,-0.470979,0.060779,17.676115,0.039330,,
urban_curve_tracking_town05,35,3.500000,-86.526863,92.733063,-21.629808,3.388763,-0.464363,0.053319,20.325899,0.013174,,
urban_curve_tracking_town05,36,3.600000,-86.210144,92.621422,-21.120291,3.335084,-0.536440,0.048146,29.416561,0.010669,,
urban_curve_tracking_town05,37,3.700000,-85.898155,92.513794,-20.644222,3.274019,-0.609904,0.046278,19.043922,0.028714,,
urban_curve_tracking_town05,38,3.800000,-85.591339,92.410858,-20.172421,3.207811,-0.660728,0.047298,27.960539,0.045165,,
urban_curve_tracking_town05,39,3.900000,-85.289894,92.313286,-19.676481,3.140083,-0.674931,0.051375,17.203808,0.059865,,
urban_curve_tracking_town05,40,4.000000,-84.993576,92.221642,-19.134068,3.075122,-0.646080,0.057846,18.056631,0.070457,,
urban_curve_tracking_town05,41,4.100000,-84.701904,92.136284,-18.529854,3.016046,-0.586024,0.066037,23.444414,0.081798,,
urban_curve_tracking_town05,42,4.200000,-84.414116,92.057487,-17.854382,2.964902,-0.505558,0.075364,20.676136,0.091014,,
urban_curve_tracking_town05,43,4.300000,-84.129448,91.985329,-17.104965,2.922501,-0.417289,0.084997,20.051003,0.099508,,
urban_curve_tracking_town05,44,4.400000,-83.847099,91.919792,-16.282701,2.889720,-0.320460,0.094488,17.996550,0.109744,,
urban_curve_tracking_town05,45,4.500000,-83.566132,91.860786,-15.392018,2.867413,-0.215417,0.103302,24.039507,0.116032,,
urban_curve_tracking_town05,46,4.600000,-83.285614,91.808174,-14.438864,2.856632,-0.100070,0.111154,18.125534,0.125111,,
urban_curve_tracking_town05,47,4.700000,-83.004440,91.761719,-13.431081,2.858692,0.028158,0.117632,19.297600,0.131420,,
urban_curve_tracking_town05,48,4.800000,-82.721466,91.721161,-12.379016,2.873487,0.154992,0.122275,19.212246,0.137613,,
urban_curve_tracking_town05,49,4.900000,-82.435600,91.686249,-11.293964,2.900735,0.278895,0.125011,17.518282,0.143882,,
urban_curve_tracking_town05,50,5.000000,-82.145782,91.656631,-10.190751,2.938969,0.387824,0.125351,17.057180,0.145168,,
urban_curve_tracking_town05,51,5.100000,-81.851120,91.631912,-9.085918,2.986282,0.477629,0.123340,19.249678,0.147213,,
