场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
static_obstacle_avoidance,0,0.000000,106.019249,50.869305,-89.609253,0.000000,0.000000,0.000000,0.000000,0.000033,,
static_obstacle_avoidance,1,0.100000,106.019249,50.869305,-89.609253,0.000000,-0.000001,-0.000177,68.953276,0.000033,11.472813,
static_obstacle_avoidance,2,0.200000,106.019249,50.869305,-89.609253,0.000000,0.000000,-0.000339,23.569107,0.000033,11.248059,
static_obstacle_avoidance,3,0.300000,106.019249,50.869305,-89.609253,0.000000,-0.000000,-0.000476,27.326822,0.000033,11.248059,
static_obstacle_avoidance,4,0.400000,106.019249,50.869305,-89.609253,0.000000,0.000001,-0.000593,25.645733,0.000033,11.248059,
static_obstacle_avoidance,5,0.500000,106.019249,50.869305,-89.609253,0.000000,-0.000000,-0.000692,24.811983,0.000033,11.248059,
static_obstacle_avoidance,6,0.600000,106.019249,50.869305,-89.609253,0.000000,-0.000000,-0.000776,23.360014,0.000033,11.248059,
static_obstacle_avoidance,7,0.700000,106.019264,50.866570,-89.609612,0.268257,2.682570,-0.000847,25.334358,0.000029,11.248059,
static_obstacle_avoidance,8,0.800000,106.019897,50.762459,-89.612976,1.553995,12.857384,-0.000917,24.053812,0.000048,10.770204,
static_obstacle_avoidance,9,0.900000,106.021034,50.574154,-89.619125,2.067256,5.132607,-0.000965,31.557322,0.000195,8.860830,
static_obstacle_avoidance,10,1.000000,106.022324,50.354187,-89.625038,2.280901,2.136450,-0.000843,31.579971,0.000406,8.200928,
static_obstacle_avoidance,11,1.100000,106.023735,50.117813,-89.630310,2.433311,1.524099,-0.000674,28.556824,0.000607,7.846245,
static_obstacle_avoidance,12,1.200000,106.025284,49.863331,-89.634117,2.646121,2.128102,-0.000426,28.630018,0.000794,7.529845,
static_obstacle_avoidance,13,1.300000,106.027016,49.583412,-89.635788,2.926596,2.804747,-0.000139,19.299984,0.000971,7.183981,
static_obstacle_avoidance,14,1.400000,106.028999,49.273708,-89.634819,3.233531,3.069355,0.000158,18.649817,0.001100,6.813884,
static_obstacle_avoidance,15,1.500000,106.031281,48.932964,-89.630608,3.545738,3.122069,0.000450,18.387794,0.001141,6.441128,
static_obstacle_avoidance,16,1.600000,106.033867,48.561073,-89.622673,3.856608,3.108697,0.000742,26.531696,0.001090,6.067494,
static_obstacle_avoidance,17,1.700000,106.036835,48.158752,-89.610291,4.155480,2.988716,0.001060,15.512943,0.000865,5.692774,
static_obstacle_avoidance,18,1.800000,106.040123,47.727375,-89.596214,4.440476,2.849962,0.001431,16.035795,0.000517,5.312970,
static_obstacle_avoidance,19,1.900000,106.043945,47.272343,-89.571167,4.600658,1.601817,0.002004,14.531612,0.000203,4.924412,
static_obstacle_avoidance,20,2.000000,106.048233,46.814301,-89.537079,4.542700,-0.579577,0.002564,16.527891,0.001367,4.538981,
static_obstacle_avoidance,21,2.100000,106.052940,46.366024,-89.493401,4.445099,-0.976005,0.003358,15.510082,0.003017,4.177440,
static_obstacle_avoidance,22,2.200000,106.057983,45.924858,-89.448181,4.388000,-0.570993,0.004356,16.586542,0.005050,3.835996,
static_obstacle_avoidance,23,2.300000,106.064003,45.485935,-89.376671,4.418883,0.308827,0.005874,15.571594,0.008076,3.505712,
static_obstacle_avoidance,24,2.400000,106.071007,45.034824,-89.295990,4.598571,1.796881,0.007033,15.515804,0.012003,3.178713,
static_obstacle_avoidance,25,2.500000,106.079552,44.565556,-89.184715,4.751515,1.529445,0.008334,14.798641,0.017347,2.840327,
static_obstacle_avoidance,26,2.600000,106.089653,44.088490,-89.053703,4.765818,0.143031,0.009286,13.335705,0.024195,2.491714,
static_obstacle_avoidance,27,2.700000,106.100838,43.615940,-88.920731,4.689362,-0.764563,0.010839,14.618158,0.032157,2.140363,
static_obstacle_avoidance,28,2.800000,106.114120,43.151028,-88.739960,4.632362,-0.569999,0.013834,13.038635,0.042269,1.789528,
static_obstacle_avoidance,29,2.900000,106.130028,42.687359,-88.513977,4.658479,0.261165,0.016739,14.020920,0.055014,1.462717,
