场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
occluded_pedestrian_crossing,0,0.000000,-18.782751,-64.708015,-179.403244,0.000363,0.000000,0.000000,0.000000,0.519061,,
occluded_pedestrian_crossing,1,0.100000,-18.782681,-64.707993,-179.403244,0.000003,-0.003599,-0.001387,323.350906,0.519131,,
occluded_pedestrian_crossing,2,0.200000,-18.782679,-64.707993,-179.403244,0.000002,-0.000009,-0.002674,156.396389,0.519133,,
occluded_pedestrian_crossing,3,0.300000,-18.782679,-64.707993,-179.403244,0.000001,-0.000008,-0.003771,160.609007,0.519133,,
occluded_pedestrian_crossing,4,0.400000,-18.782677,-64.707985,-179.403244,0.000001,-0.000005,-0.004706,120.327473,0.519135,,
occluded_pedestrian_crossing,5,0.500000,-18.782677,-64.707985,-179.403244,0.000000,-0.000003,-0.005503,122.016430,0.519135,,
occluded_pedestrian_crossing,6,0.600000,-18.782677,-64.707985,-179.403244,0.000000,-0.000001,-0.006183,128.379107,0.519135,,
occluded_pedestrian_crossing,7,0.700000,-18.785414,-64.708000,-179.404205,0.268251,2.682505,-0.006762,119.940758,0.516399,,
occluded_pedestrian_crossing,8,0.800000,-18.889446,-64.708488,-179.431778,1.552051,12.838005,-0.007509,58.509588,0.412418,,
occluded_pedestrian_crossing,9,0.900000,-19.079754,-64.709068,-179.453018,2.119460,5.674093,-0.007939,45.138597,0.222314,,
occluded_pedestrian_crossing,10,1.000000,-19.302351,-64.709648,-179.481522,2.318088,1.986273,-0.008163,37.566185,0.013923,,
occluded_pedestrian_crossing,11,1.100000,-19.537645,-64.710205,-179.509567,2.402654,0.845663,-0.007547,33.555508,0.012028,,
occluded_pedestrian_crossing,12,1.200000,-19.779577,-64.710846,-179.533127,2.465300,0.626455,-0.006503,28.624058,0.010147,,
occluded_pedestrian_crossing,13,1.300000,-20.029186,-64.711662,-179.550110,2.554647,0.893474,-0.005215,25.729179,0.008362,,
occluded_pedestrian_crossing,14,1.400000,-20.289066,-64.712730,-179.559921,2.661299,1.066519,-0.003838,25.541306,0.006722,,
occluded_pedestrian_crossing,15,1.500000,-20.558950,-64.714104,-179.561722,2.748930,0.876308,-0.002492,18.032789,0.005284,,
occluded_pedestrian_crossing,16,1.600000,-20.835506,-64.715775,-179.554688,2.797069,0.481390,-0.001292,17.633677,0.004074,,
occluded_pedestrian_crossing,17,1.700000,-21.115055,-64.717728,-179.539429,2.815268,0.181988,-0.000319,16.013622,0.003117,,
occluded_pedestrian_crossing,18,1.800000,-21.395855,-64.719933,-179.517868,2.826601,0.113336,0.000382,15.529156,0.002399,,
occluded_pedestrian_crossing,19,1.900000,-21.678188,-64.722382,-179.492401,2.846020,0.194188,0.000808,16.022682,0.001910,,
occluded_pedestrian_crossing,20,2.000000,-21.962938,-64.725021,-179.465424,2.872497,0.264768,0.000981,16.059875,0.001587,,
occluded_pedestrian_crossing,21,2.100000,-22.250305,-64.727837,-179.438889,2.896144,0.236471,0.000953,16.586304,0.001411,,
occluded_pedestrian_crossing,22,2.200000,-22.539528,-64.730782,-179.414062,2.909965,0.138208,0.000778,15.870571,0.001345,,
occluded_pedestrian_crossing,23,2.300000,-22.829617,-64.733810,-179.391678,2.915116,0.051519,0.000511,17.029762,0.001352,,
occluded_pedestrian_crossing,24,2.400000,-23.120022,-64.736870,-179.372131,2.917610,0.024939,0.000202,17.534971,0.001381,,
occluded_pedestrian_crossing,25,2.500000,-23.410770,-64.739983,-179.355438,2.922177,0.045664,-0.000102,16.162634,0.001459,,
occluded_pedestrian_crossing,26,2.600000,-23.702131,-64.743095,-179.341476,2.929218,0.070414,-0.000375,15.094519,0.001527,,
occluded_pedestrian_crossing,27,2.700000,-23.994228,-64.746262,-179.329681,2.936194,0.069761,-0.000584,15.031815,0.001641,,
occluded_pedestrian_crossing,28,2.800000,-24.286964,-64.749466,-179.318390,2.942210,0.060159,-0.000729,13.515472,0.001787,,
occluded_pedestrian_crossing,29,2.900000,-24.580225,-64.752708,-179.308350,2.946431,0.042211,-0.000825,14.089346,0.001975,,
occluded_pedestrian_crossing,30,3.000000,-24.873737,-64.755981,-179.299515,2.947356,0.009248,-0.000853,12.527466,0.002197,,
occluded_pedestrian_crossing,31,3.100000,-25.167215,-64.759300,-179.290619,2.946698,-0.006577,-0.000809,15.040159,0.002479,,
occluded_pedestrian_crossing,32,3.200000,-25.460680,-64.762688,-179.280884,2.947316,0.006171,-0.000718,14.533281,0.002842,,
occluded_pedestrian_crossing,33,3.300000,-25.754326,-64.766144,-179.270172,2.949841,0.025259,-0.000598,14.848948,0.003282,,
occluded_pedestrian_crossing,34,3.400000,-26.048269,-64.769691,-179.258270,2.953009,0.031675,-0.000459,16.837358,0.003813,,
occluded_pedestrian_crossing,35,3.500000,-26.342525,-64.773315,-179.246201,2.956061,0.030519,-0.000316,14.628172,0.004414,,
occluded_pedestrian_crossing,36,3.600000,-26.637028,-64.777061,-179.231873,2.957679,0.016185,-0.000153,13.513803,0.005116,,
occluded_pedestrian_crossing,37,3.700000,-26.931593,-64.780914,-179.216080,2.957729,0.000496,-0.000024,14.045477,0.005902,,
occluded_pedestrian_crossing,38,3.800000,-27.226147,-64.784889,-179.199219,2.957794,0.000647,0.000085,15.814781,0.006785,,
occluded_pedestrian_crossing,39,3.900000,-27.520754,-64.788971,-179.181549,2.958827,0.010331,0.000170,13.531208,0.007719,,
occluded_pedestrian_crossing,40,4.000000,-27.815512,-64.793144,-179.163223,2.960638,0.018115,0.000235,14.147043,0.008721,,
occluded_pedestrian_crossing,41,4.100000,-28.110464,-64.797440,-179.144470,2.962452,0.018133,0.000290,19.534826,0.009779,,
occluded_pedestrian_crossing,42,4.200000,-28.405565,-64.801842,-179.125366,2.963726,0.012748,0.000330,13.540268,0.010955,,
occluded_pedestrian_crossing,43,4.300000,-28.700764,-64.806358,-179.105957,2.964549,0.008225,0.000361,14.025211,0.012268,,
occluded_pedestrian_crossing,44,4.400000,-28.996044,-64.810966,-179.086426,2.965380,0.008307,0.000370,14.035940,0.013776,,
occluded_pedestrian_crossing,45,4.500000,-29.291420,-64.815689,-179.067062,2.966550,0.011704,0.000350,16.019821,0.015452,,
occluded_pedestrian_crossing,46,4.600000,-29.586931,-64.820488,-179.048325,2.968027,0.014768,0.000274,14.204502,0.017477,,
occluded_pedestrian_crossing,47,4.700000,-29.882595,-64.825371,-179.031021,2.969537,0.015106,0.000108,15.536785,0.019672,,
occluded_pedestrian_crossing,48,4.800000,-30.178408,-64.830269,-179.016418,2.970831,0.012940,-0.000202,20.054579,0.022085,,
occluded_pedestrian_crossing,49,4.900000,-30.474327,-64.835129,-179.006287,2.971863,0.010316,-0.000719,17.253876,0.024395,,
occluded_pedestrian_crossing,50,5.000000,-30.770348,-64.839882,-179.003067,2.972738,0.008754,-0.001513,17.967939,0.026550,,
occluded_pedestrian_crossing,51,5.100000,-31.066458,-64.844391,-179.010315,2.973554,0.008158,-0.002704,13.416290,0.027937,,
occluded_pedestrian_crossing,52,5.200000,-31.362648,-64.848801,-179.019638,2.974374,0.008201,-0.004398,15.022755,0.028942,,
occluded_pedestrian_crossing,53,5.300000,-31.658922,-64.852867,-179.041824,2.975130,0.007556,-0.006996,15.031338,0.028766,,
occluded_pedestrian_crossing,54,5.400000,-31.955263,-64.855659,-179.113312,2.975482,0.003524,-0.010529,15.028954,0.026758,,
occluded_pedestrian_crossing,55,5.500000,-32.251637,-64.857040,-179.224640,2.975674,0.001918,-0.014433,14.532089,0.022829,,
occluded_pedestrian_crossing,56,5.600000,-32.548016,-64.856812,-179.377151,2.975686,0.000120,-0.019028,16.038895,0.017631,,
occluded_pedestrian_crossing,57,5.700000,-32.844364,-64.854614,-179.576996,2.975459,-0.002266,-0.024325,11.952162,0.010856,,
occluded_pedestrian_crossing,58,5.800000,-33.140640,-64.850044,-179.830231,2.974895,-0.005640,-0.030303,12.014389,0.003566,,
occluded_pedestrian_crossing,59,5.900000,-33.436760,-64.842705,179.857727,2.973937,-0.009585,-0.036905,13.352871,0.004680,,
occluded_pedestrian_crossing,60,6.000000,-33.732639,-64.832146,179.481796,2.972537,-0.013997,-0.044122,14.509916,0.014015,,
occluded_pedestrian_crossing,61,6.100000,-34.028172,-64.817940,179.037888,2.970618,-0.019196,-0.051812,14.531374,0.022650,,
occluded_pedestrian_crossing,62,6.200000,-34.323223,-64.799683,178.523819,2.968139,-0.024785,-0.059790,15.529156,0.033486,,
occluded_pedestrian_crossing,63,6.300000,-34.617645,-64.777008,177.938599,2.965108,-0.030314,-0.067913,13.541698,0.042123,,
occluded_pedestrian_crossing,64,6.400000,-34.911270,-64.749557,177.282715,2.961298,-0.038094,-0.076042,13.301373,0.052213,,
occluded_pedestrian_crossing,65,6.500000,-35.203892,-64.717018,176.557724,2.956582,-0.047163,-0.084056,13.087988,0.062085,,
occluded_pedestrian_crossing,66,6.600000,-35.495289,-64.679176,175.767197,2.950709,-0.058727,-0.091699,12.512445,0.070264,,
occluded_pedestrian_crossing,67,6.700000,-35.785198,-64.635826,174.915787,2.943613,-0.070965,-0.098907,13.912201,0.080913,,
occluded_pedestrian_crossing,68,6.800000,-36.073364,-64.586861,174.009277,2.935065,-0.085478,-0.105519,13.512373,0.085697,,
occluded_pedestrian_crossing,69,6.900000,-36.359505,-64.532227,173.053894,2.925126,-0.099385,-0.111508,13.344526,0.092744,,
occluded_pedestrian_crossing,70,7.000000,-36.643421,-64.471886,172.055878,2.915403,-0.097232,-0.116843,12.888193,0.097172,,
