场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
occluded_pedestrian_crossing_town05,0,0.000000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000000,0.000000,0.083752,,
occluded_pedestrian_crossing_town05,1,0.100000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,-0.000010,53.042889,0.083752,,
occluded_pedestrian_crossing_town05,2,0.200000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,-0.000019,50.110579,0.083752,,
occluded_pedestrian_crossing_town05,3,0.300000,44.775852,-84.127823,-1.444275,0.000000,0.000000,-0.000027,46.530962,0.083752,,
occluded_pedestrian_crossing_town05,4,0.400000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,-0.000033,44.094563,0.083752,,
occluded_pedestrian_crossing_town05,5,0.500000,44.775852,-84.127823,-1.444275,0.000000,0.000000,-0.000039,49.487352,0.083752,,
occluded_pedestrian_crossing_town05,6,0.600000,44.775852,-84.127823,-1.444275,0.000000,0.000000,-0.000044,45.482397,0.083752,,
occluded_pedestrian_crossing_town05,7,0.700000,44.775852,-84.127823,-1.444275,0.000000,0.000000,-0.000048,46.070576,0.083752,,
occluded_pedestrian_crossing_town05,8,0.800000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,-0.000051,51.105022,0.083752,,
occluded_pedestrian_crossing_town05,9,0.900000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,-0.000054,48.149109,0.083752,,
occluded_pedestrian_crossing_town05,10,1.000000,44.775852,-84.127823,-1.444275,0.000000,0.000000,-0.000057,49.588203,0.083752,,
occluded_pedestrian_crossing_town05,11,1.100000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,-0.000059,42.905569,0.083752,,
occluded_pedestrian_crossing_town05,12,1.200000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,-0.000061,42.572498,0.083752,,
occluded_pedestrian_crossing_town05,13,1.300000,44.775852,-84.127823,-1.444275,0.000000,0.000000,-0.000062,47.231197,0.083752,,
occluded_pedestrian_crossing_town05,14,1.400000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,-0.000064,45.266867,0.083752,,
occluded_pedestrian_crossing_town05,15,1.500000,44.775852,-84.127823,-1.444275,0.000000,0.000000,-0.000065,52.713871,0.083752,,
occluded_pedestrian_crossing_town05,16,1.600000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,-0.000066,47.846317,0.083752,,
occluded_pedestrian_crossing_town05,17,1.700000,44.775852,-84.127823,-1.444275,0.000000,0.000000,-0.000067,46.315193,0.083752,,
occluded_pedestrian_crossing_town05,18,1.800000,44.824444,-84.129051,-1.444214,1.084066,10.000000,-0.000067,46.956301,0.035145,,
occluded_pedestrian_crossing_town05,19,1.900000,44.970219,-84.132675,-1.458740,1.708644,6.245778,-0.000129,35.742521,0.000065,,
occluded_pedestrian_crossing_town05,20,2.000000,45.155224,-84.137360,-1.454712,1.947655,2.390116,0.000123,30.038118,0.000043,,
occluded_pedestrian_crossing_town05,21,2.100000,45.358948,-84.142525,-1.454498,2.111244,1.635890,0.000044,23.030281,0.000013,,
occluded_pedestrian_crossing_town05,22,2.200000,45.579109,-84.148117,-1.454590,2.282265,1.710208,-0.000015,19.038916,0.000030,,
occluded_pedestrian_crossing_town05,23,2.300000,45.816799,-84.154160,-1.454986,2.452963,1.706982,-0.000054,20.793200,0.000081,,
occluded_pedestrian_crossing_town05,24,2.400000,46.069553,-84.160591,-1.455597,2.582142,1.291783,-0.000077,20.052910,0.000140,,
occluded_pedestrian_crossing_town05,25,2.500000,46.332203,-84.167282,-1.456360,2.657115,0.749738,-0.000093,18.093586,0.000209,,
occluded_pedestrian_crossing_town05,26,2.600000,46.600002,-84.174110,-1.457276,2.693194,0.360786,-0.000108,13.514280,0.000283,,
occluded_pedestrian_crossing_town05,27,2.700000,46.870369,-84.181046,-1.458343,2.713747,0.205525,-0.000127,13.530731,0.000398,,
occluded_pedestrian_crossing_town05,28,2.800000,47.142578,-84.187988,-1.459442,2.730549,0.168023,-0.000146,14.028549,0.000472,,
