场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
static_obstacle_avoidance_town05,0,0.000000,27.368534,-128.487457,91.532082,0.000000,0.000000,0.000000,0.000000,0.777919,,
static_obstacle_avoidance_town05,1,0.100000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000001,64.553261,0.777919,18.857197,
static_obstacle_avoidance_town05,2,0.200000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000001,28.362513,0.777919,18.653275,
static_obstacle_avoidance_town05,3,0.300000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000002,31.596661,0.777919,18.653274,
static_obstacle_avoidance_town05,4,0.400000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000002,35.187244,0.777919,18.653274,
static_obstacle_avoidance_town05,5,0.500000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000003,32.660246,0.777919,18.653274,
static_obstacle_avoidance_town05,6,0.600000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000003,31.711102,0.777919,18.653274,
static_obstacle_avoidance_town05,7,0.700000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000003,35.021782,0.777919,18.653274,
static_obstacle_avoidance_town05,8,0.800000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000003,30.193329,0.777919,18.653274,
static_obstacle_avoidance_town05,9,0.900000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000004,33.567429,0.777919,18.653274,
static_obstacle_avoidance_town05,10,1.000000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000004,32.934189,0.777919,18.653274,
static_obstacle_avoidance_town05,11,1.100000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000004,25.104046,0.777919,18.653274,
static_obstacle_avoidance_town05,12,1.200000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000004,25.817633,0.777919,18.653274,
static_obstacle_avoidance_town05,13,1.300000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000004,28.552532,0.777919,18.653274,
static_obstacle_avoidance_town05,14,1.400000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000004,25.513411,0.777919,18.653274,
static_obstacle_avoidance_town05,15,1.500000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000004,28.519869,0.777919,18.653274,
static_obstacle_avoidance_town05,16,1.600000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000004,28.534174,0.777919,18.653274,
static_obstacle_avoidance_town05,17,1.700000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000004,24.141788,0.777919,18.653274,
static_obstacle_avoidance_town05,18,1.800000,27.367239,-128.438919,91.532333,1.082384,10.000000,-0.000004,27.160168,0.729364,18.653274,
static_obstacle_avoidance_town05,19,1.900000,27.363390,-128.292679,91.541817,1.698486,6.161019,-0.000122,37.586927,0.583073,16.860822,
static_obstacle_avoidance_town05,20,2.000000,27.358496,-128.107727,91.546158,1.947330,2.488438,-0.000405,42.293072,0.398056,15.949462,
static_obstacle_avoidance_town05,21,2.100000,27.353083,-127.903915,91.542503,2.112834,1.655045,-0.000573,41.287899,0.194173,15.517503,
static_obstacle_avoidance_town05,22,2.200000,27.347258,-127.683487,91.538200,2.287014,1.741794,-0.000613,39.823771,0.000218,15.180023,
static_obstacle_avoidance_town05,23,2.300000,27.340927,-127.443672,91.533966,2.496453,2.094395,-0.000539,34.765720,0.000302,14.831541,
static_obstacle_avoidance_town05,24,2.400000,27.333994,-127.181236,91.530388,2.733833,2.373797,-0.000403,34.664869,0.000388,14.412426,
static_obstacle_avoidance_town05,25,2.500000,27.326393,-126.894264,91.527901,2.983545,2.497122,-0.000244,28.253078,0.000463,14.041627,
static_obstacle_avoidance_town05,26,2.600000,27.318108,-126.582214,91.526680,3.233773,2.502284,-0.000093,28.664351,0.000524,13.588151,
static_obstacle_avoidance_town05,27,2.700000,27.309135,-126.245399,91.526726,3.479207,2.454341,0.000027,29.531717,0.000560,13.214968,
static_obstacle_avoidance_town05,28,2.800000,27.299492,-125.884354,91.527740,3.719529,2.403220,0.000102,32.557726,0.000573,12.843654,
static_obstacle_avoidance_town05,29,2.900000,27.289198,-125.499596,91.528946,3.953782,2.342522,0.000116,29.549122,0.000570,12.397539,
static_obstacle_avoidance_town05,30,3.000000,27.278273,-125.091805,91.530693,4.181511,2.277292,0.000139,22.086382,0.000551,12.020857,
static_obstacle_avoidance_town05,31,3.100000,27.266737,-124.661568,91.532135,4.403308,2.217975,0.000113,17.517805,0.000522,11.631560,
static_obstacle_avoidance_town05,32,3.200000,27.254612,-124.209457,91.533264,4.620243,2.169352,0.000096,20.017147,0.000488,11.169759,
static_obstacle_avoidance_town05,33,3.300000,27.241913,-123.736900,91.535072,4.808471,1.882271,0.000137,11.540413,0.000428,10.752773,
static_obstacle_avoidance_town05,34,3.400000,27.228771,-123.248497,91.537224,4.939848,1.313774,0.000150,17.523766,0.000349,10.317878,
static_obstacle_avoidance_town05,35,3.500000,27.215334,-122.750069,91.539574,5.017594,0.777459,0.000156,12.523174,0.000243,9.867871,
static_obstacle_avoidance_town05,36,3.600000,27.201773,-122.247841,91.541779,4.965159,-0.524345,0.000173,11.509895,0.000115,9.406087,
static_obstacle_avoidance_town05,37,3.700000,27.188210,-121.746666,91.545181,5.019521,0.543614,0.000219,10.525942,0.000043,8.943991,
static_obstacle_avoidance_town05,38,3.800000,27.174496,-121.242081,91.549301,5.025186,0.056652,0.000291,10.509491,0.000261,8.471294,
static_obstacle_avoidance_town05,39,3.900000,27.160715,-120.736931,91.554436,5.059727,0.345412,0.000360,12.249947,0.000530,7.994968,
static_obstacle_avoidance_town05,40,4.000000,27.146906,-120.232742,91.559921,5.095719,0.359916,0.000360,12.513876,0.000854,7.513510,
static_obstacle_avoidance_town05,41,4.100000,27.132900,-119.722313,91.564178,5.055106,-0.406121,0.000241,12.911320,0.001207,7.012629,
static_obstacle_avoidance_town05,42,4.200000,27.119135,-119.219429,91.565239,4.993376,-0.617304,-0.000033,17.160654,0.001523,6.536820,
static_obstacle_avoidance_town05,43,4.300000,27.105167,-118.708008,91.564857,5.081986,0.886098,-0.000473,14.561415,0.001812,6.076051,
