场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
high_speed_straight_tracking_town05,0,0.000000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000000,0.000000,0.083752,,
high_speed_straight_tracking_town05,1,0.100000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000310,56.686878,0.083752,,
high_speed_straight_tracking_town05,2,0.200000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000447,31.925917,0.083752,,
high_speed_straight_tracking_town05,3,0.300000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000474,25.550127,0.083752,,
high_speed_straight_tracking_town05,4,0.400000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000422,23.023129,0.083752,,
high_speed_straight_tracking_town05,5,0.500000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000364,27.353048,0.083752,,
high_speed_straight_tracking_town05,6,0.600000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000318,23.444414,0.083752,,
high_speed_straight_tracking_town05,7,0.700000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000281,24.875641,0.083752,,
high_speed_straight_tracking_town05,8,0.800000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000251,25.531530,0.083752,,
high_speed_straight_tracking_town05,9,0.900000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000226,24.805784,0.083752,,
high_speed_straight_tracking_town05,10,1.000000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000207,22.367239,0.083752,,
high_speed_straight_tracking_town05,11,1.100000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000191,22.342920,0.083752,,
high_speed_straight_tracking_town05,12,1.200000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000179,22.495985,0.083752,,
high_speed_straight_tracking_town05,13,1.300000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000169,22.593975,0.083752,,
high_speed_straight_tracking_town05,14,1.400000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000161,23.136616,0.083752,,
high_speed_straight_tracking_town05,15,1.500000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000154,21.775723,0.083752,,
high_speed_straight_tracking_town05,16,1.600000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000149,21.666765,0.083752,,
high_speed_straight_tracking_town05,17,1.700000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000145,25.431395,0.083752,,
high_speed_straight_tracking_town05,18,1.800000,44.824566,-84.129051,-1.443909,1.090525,10.000000,0.000141,23.033142,0.035023,,
high_speed_straight_tracking_town05,19,1.900000,44.969730,-84.132919,-1.415344,1.664389,5.738635,-0.000028,21.034002,0.000192,,
high_speed_straight_tracking_town05,20,2.000000,45.155331,-84.137604,-1.420014,1.995479,3.310899,-0.000773,20.032883,0.000198,,
high_speed_straight_tracking_town05,21,2.100000,45.369370,-84.143097,-1.427765,2.259030,2.635516,-0.001098,13.803244,0.000297,,
high_speed_straight_tracking_town05,22,2.200000,45.609379,-84.149277,-1.435486,2.518742,2.597123,-0.000986,21.026134,0.000427,,
high_speed_straight_tracking_town05,23,2.300000,45.875854,-84.156128,-1.442261,2.788357,2.696148,-0.000766,16.433954,0.000561,,
high_speed_straight_tracking_town05,24,2.400000,46.169720,-84.163673,-1.447479,3.063700,2.753426,-0.000518,16.040564,0.000697,,
high_speed_straight_tracking_town05,25,2.500000,46.491028,-84.171883,-1.450867,3.336776,2.730762,-0.000296,17.033577,0.000803,,
high_speed_straight_tracking_town05,26,2.600000,46.839378,-84.180763,-1.452728,3.605116,2.683404,-0.000149,18.043995,0.000897,,
high_speed_straight_tracking_town05,27,2.700000,47.214260,-84.190300,-1.454162,3.867182,2.620662,-0.000110,13.176918,0.000975,,
high_speed_straight_tracking_town05,28,2.800000,47.614822,-84.200516,-1.455963,4.119642,2.524597,-0.000156,13.509035,0.001084,,
high_speed_straight_tracking_town05,29,2.900000,48.040024,-84.211403,-1.459625,4.361142,2.415004,-0.000296,14.512300,0.001246,,
high_speed_straight_tracking_town05,30,3.000000,48.488796,-84.223000,-1.465973,4.592850,2.317076,-0.000482,17.125130,0.001531,,
high_speed_straight_tracking_town05,31,3.100000,48.960278,-84.235291,-1.475006,4.816541,2.236911,-0.000666,16.183853,0.001951,,
high_speed_straight_tracking_town05,32,3.200000,49.453762,-84.248337,-1.488281,5.034048,2.175074,-0.000952,17.015457,0.002586,,
high_speed_straight_tracking_town05,33,3.300000,49.964851,-84.262100,-1.504578,5.090219,0.561718,-0.001292,18.014193,0.003486,,
high_speed_straight_tracking_town05,34,3.400000,50.471027,-84.276070,-1.518158,5.037956,-0.522619,-0.001906,22.418261,0.004679,,
high_speed_straight_tracking_town05,35,3.500000,50.977146,-84.290154,-1.544281,5.073921,0.359655,-0.001773,16.618729,0.005930,,
high_speed_straight_tracking_town05,36,3.600000,51.490257,-84.304558,-1.568542,5.167051,0.931303,-0.001450,18.032312,0.007279,,
high_speed_straight_tracking_town05,37,3.700000,52.014637,-84.319389,-1.587952,5.292991,1.259398,-0.001079,14.119387,0.008816,,
high_speed_straight_tracking_town05,38,3.800000,52.552639,-84.334625,-1.601227,5.436076,1.430854,-0.000651,12.346983,0.010577,,
high_speed_straight_tracking_town05,39,3.900000,53.104126,-84.350166,-1.606049,5.552295,1.162185,-0.000065,10.513544,0.012564,,
high_speed_straight_tracking_town05,40,4.000000,53.662918,-84.365631,-1.596588,5.586535,0.342419,0.000956,10.514021,0.014401,,
high_speed_straight_tracking_town05,41,4.100000,54.220341,-84.380440,-1.561188,5.536999,-0.495269,0.002850,12.028217,0.015286,,
high_speed_straight_tracking_town05,42,4.200000,54.769657,-84.393745,-1.483704,5.434801,-1.021682,0.005896,10.506392,0.014071,,
high_speed_straight_tracking_town05,43,4.300000,55.307598,-84.404785,-1.348267,5.314977,-1.197564,0.009996,10.508060,0.009960,,
high_speed_straight_tracking_town05,44,4.400000,55.833939,-84.412743,-1.143768,5.203761,-1.110939,0.014784,9.507179,0.003444,,
high_speed_straight_tracking_town05,45,4.500000,56.350365,-84.417007,-0.866119,5.115165,-0.884165,0.019756,13.027191,0.004319,,
high_speed_straight_tracking_town05,46,4.600000,56.859356,-84.417030,-0.516907,5.051946,-0.629863,0.024570,10.510921,0.012205,,
high_speed_straight_tracking_town05,47,4.700000,57.363125,-84.412422,-0.104309,5.007495,-0.441873,0.028691,10.511637,0.019365,,
high_speed_straight_tracking_town05,48,4.800000,57.874115,-84.402252,0.371417,5.119246,1.120865,0.032182,9.509087,0.026155,,
high_speed_straight_tracking_town05,49,4.900000,58.381481,-84.387390,0.879958,5.017150,-1.018599,0.034112,10.514021,0.031342,,
high_speed_straight_tracking_town05,50,5.000000,58.885677,-84.366989,1.423316,5.006314,-0.104690,0.036810,10.516167,0.035490,,
high_speed_straight_tracking_town05,51,5.100000,59.386921,-84.340836,2.000011,5.017481,0.116292,0.039149,10.504007,0.038812,,
