场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
high_speed_straight_tracking_town05,0,0.000000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.000000,0.000000,0.083752,,
high_speed_straight_tracking_town05,1,0.100000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.000868,51.702738,0.083752,,
high_speed_straight_tracking_town05,2,0.200000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.001639,22.308111,0.083752,,
high_speed_straight_tracking_town05,3,0.300000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.002292,23.042917,0.083752,,
high_speed_straight_tracking_town05,4,0.400000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.002845,22.563219,0.083752,,
high_speed_straight_tracking_town05,5,0.500000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.003313,25.062799,0.083752,,
high_speed_straight_tracking_town05,6,0.600000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.003710,24.560213,0.083752,,
high_speed_straight_tracking_town05,7,0.700000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.004047,23.072720,0.083752,,
high_speed_straight_tracking_town05,8,0.800000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.004332,22.043228,0.083752,,
high_speed_straight_tracking_town05,9,0.900000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.004574,23.725986,0.083752,,
high_speed_straight_tracking_town05,10,1.000000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.004778,23.025990,0.083752,,
high_speed_straight_tracking_town05,11,1.100000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.004952,25.006771,0.083752,,
high_speed_straight_tracking_town05,12,1.200000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.005098,23.069143,0.083752,,
high_speed_straight_tracking_town05,13,1.300000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.005223,26.569605,0.083752,,
high_speed_straight_tracking_town05,14,1.400000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.005328,26.012182,0.083752,,
high_speed_straight_tracking_town05,15,1.500000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.005418,26.211023,0.083752,,
high_speed_straight_tracking_town05,16,1.600000,44.775852,-84.127823,-1.444275,0.000000,0.000000,0.005493,26.812315,0.083752,,
high_speed_straight_tracking_town05,17,1.700000,44.775852,-84.127823,-1.444275,0.000000,-0.000000,0.005558,22.568941,0.083752,,
high_speed_straight_tracking_town05,18,1.800000,44.824574,-84.128845,-1.434570,1.090860,10.000000,0.005612,23.541212,0.035021,,
high_speed_straight_tracking_town05,19,1.900000,44.970493,-84.132065,-1.398438,1.671584,5.807236,0.004671,21.813154,0.000682,,
high_speed_straight_tracking_town05,20,2.000000,45.154148,-84.136024,-1.379303,1.937797,2.662133,0.003366,20.658731,0.001351,,
high_speed_straight_tracking_town05,21,2.100000,45.357861,-84.140587,-1.366211,2.111456,1.736608,0.001759,20.968437,0.001923,,
high_speed_straight_tracking_town05,22,2.200000,45.578663,-84.145714,-1.361603,2.288299,1.768437,0.000445,21.559238,0.002361,,
high_speed_straight_tracking_town05,23,2.300000,45.818886,-84.151474,-1.364105,2.497396,2.090982,-0.000474,22.535801,0.002656,,
high_speed_straight_tracking_town05,24,2.400000,46.081646,-84.157921,-1.371918,2.733559,2.361637,-0.001026,25.592089,0.002834,,
high_speed_straight_tracking_town05,25,2.500000,46.368809,-84.165085,-1.383118,2.982289,2.487304,-0.001277,24.934530,0.002911,,
high_speed_straight_tracking_town05,26,2.600000,46.680935,-84.172951,-1.395996,3.232049,2.497599,-0.001317,30.910969,0.002917,,
high_speed_straight_tracking_town05,27,2.700000,47.017780,-84.181496,-1.409180,3.477353,2.453041,-0.001232,25.540829,0.002870,,
high_speed_straight_tracking_town05,28,2.800000,47.378826,-84.190689,-1.421844,3.717416,2.400630,-0.001098,23.551702,0.002787,,
high_speed_straight_tracking_town05,29,2.900000,47.763603,-84.200554,-1.433807,3.952797,2.353812,-0.000978,22.204638,0.002631,,
high_speed_straight_tracking_town05,30,3.000000,48.171440,-84.211060,-1.445434,4.180511,2.277136,-0.000910,24.179220,0.002410,,
high_speed_straight_tracking_town05,31,3.100000,48.601719,-84.222237,-1.457733,4.403357,2.228458,-0.000932,24.098635,0.002075,,
high_speed_straight_tracking_town05,32,3.200000,49.053886,-84.234108,-1.472137,4.620479,2.171227,-0.001069,21.473169,0.001584,,
