场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
narrow_corridor_passage_town05,0,0.000000,38.519707,205.258362,0.287814,0.000000,0.000000,0.000000,0.000000,0.632866,,
narrow_corridor_passage_town05,1,0.100000,38.519707,205.258362,0.287814,0.000000,0.000000,-0.000006,64.572811,0.632866,34.937486,
narrow_corridor_passage_town05,2,0.200000,38.519707,205.258362,0.287814,0.000000,0.000000,-0.000012,41.469336,0.632866,34.656320,
narrow_corridor_passage_town05,3,0.300000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000017,37.414551,0.632866,34.534827,
narrow_corridor_passage_town05,4,0.400000,38.519707,205.258362,0.287814,0.000000,0.000000,-0.000022,32.821178,0.632866,34.510018,
narrow_corridor_passage_town05,5,0.500000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000025,32.063007,0.632866,34.510018,
narrow_corridor_passage_town05,6,0.600000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000029,36.725760,0.632866,34.510018,
narrow_corridor_passage_town05,7,0.700000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000031,31.992674,0.632866,34.510018,
narrow_corridor_passage_town05,8,0.800000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000034,32.569885,0.632866,34.510018,
narrow_corridor_passage_town05,9,0.900000,38.519707,205.258362,0.287814,0.000000,0.000000,-0.000035,35.203218,0.632866,34.510018,
narrow_corridor_passage_town05,10,1.000000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000037,33.771992,0.632866,34.510018,
narrow_corridor_passage_town05,11,1.100000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000038,34.171820,0.632866,34.510018,
narrow_corridor_passage_town05,12,1.200000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000039,37.678480,0.632866,34.510018,
narrow_corridor_passage_town05,13,1.300000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000040,33.745766,0.632866,34.510018,
narrow_corridor_passage_town05,14,1.400000,38.519707,205.258362,0.287814,0.000000,0.000000,-0.000041,41.857719,0.632866,34.510018,
narrow_corridor_passage_town05,15,1.500000,38.519707,205.258362,0.287814,0.000000,-0.000000,-0.000041,36.163807,0.632866,34.510018,
