场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
urban_curve_tracking,0,0.000000,14.130092,69.714005,0.073273,0.000000,0.000000,0.000000,0.000000,0.849437,,
urban_curve_tracking,1,0.100000,14.130092,69.714005,0.073273,0.000000,0.000000,0.003613,63.217640,0.849437,,
urban_curve_tracking,2,0.200000,14.130092,69.714005,0.073273,0.000000,-0.000000,0.006961,62.422276,0.849437,,
urban_curve_tracking,3,0.300000,14.130092,69.714005,0.073273,0.000000,0.000002,0.009804,120.809317,0.849437,,
urban_curve_tracking,4,0.400000,14.130092,69.714005,0.073273,0.000000,-0.000002,0.012219,123.363972,0.849437,,
urban_curve_tracking,5,0.500000,14.130092,69.714005,0.073273,0.000000,0.000000,0.014270,131.115198,0.849437,,
urban_curve_tracking,6,0.600000,14.130092,69.714005,0.073273,0.000000,-0.000000,0.016012,158.764124,0.849437,,
urban_curve_tracking,7,0.700000,14.132830,69.714043,0.074919,0.268231,2.682306,0.017491,145.331144,0.846702,,
urban_curve_tracking,8,0.800000,14.236864,69.715683,0.148020,1.541885,12.736547,0.019402,77.147007,0.742789,,
urban_curve_tracking,9,0.900000,14.426118,69.718956,0.273471,2.083759,5.418734,0.019230,59.107065,0.553861,,
urban_curve_tracking,10,1.000000,14.646943,69.723160,0.398349,2.289482,2.057228,0.017667,57.471037,0.333871,,
urban_curve_tracking,11,1.100000,14.883453,69.727707,0.512091,2.435315,1.458330,0.014727,55.193424,0.102503,,
urban_curve_tracking,12,1.200000,15.136089,69.732925,0.629323,2.605293,1.699779,0.011358,41.007996,0.034985,,
urban_curve_tracking,13,1.300000,15.407926,69.737846,0.701148,2.826989,2.216965,0.007114,42.088747,0.030412,,
urban_curve_tracking,14,1.400000,15.706069,69.742531,0.738965,3.113575,2.865861,0.003409,33.651590,0.026109,,
urban_curve_tracking,15,1.500000,16.034222,69.747070,0.747772,3.420431,3.068555,0.000306,33.525705,0.021989,,
urban_curve_tracking,16,1.600000,16.393366,69.751343,0.729469,3.731237,3.108065,-0.002097,28.883696,0.018175,,
urban_curve_tracking,17,1.700000,16.782173,69.755264,0.687627,4.008687,2.774499,-0.003849,30.309677,0.014750,,
urban_curve_tracking,18,1.800000,17.193563,69.758698,0.627654,4.175847,1.671600,-0.004994,12.232542,0.011841,,
urban_curve_tracking,19,1.900000,17.613569,69.761528,0.557674,4.204115,0.282675,-0.005555,14.032364,0.009545,,
urban_curve_tracking,20,2.000000,18.032831,69.763779,0.485918,4.184792,-0.193226,-0.005585,14.047623,0.007829,,
urban_curve_tracking,21,2.100000,18.451597,69.765594,0.418191,4.200563,0.157712,-0.005182,13.519049,0.006549,,
urban_curve_tracking,22,2.200000,18.875109,69.767136,0.358231,4.270003,0.694393,-0.004459,14.022112,0.005552,,
urban_curve_tracking,23,2.300000,19.306511,69.768547,0.308890,4.347220,0.772174,-0.003534,16.328335,0.004698,,
urban_curve_tracking,24,2.400000,19.743891,69.769936,0.271950,4.388488,0.412676,-0.002543,13.791084,0.003875,,
urban_curve_tracking,25,2.500000,20.183174,69.771378,0.247672,4.392346,0.038583,-0.001595,14.512539,0.002998,,
urban_curve_tracking,26,2.600000,20.622034,69.772934,0.235110,4.386432,-0.059135,-0.000745,15.525818,0.002001,,
urban_curve_tracking,27,2.700000,21.060904,69.774651,0.232753,4.393473,0.070409,-0.000012,14.545202,0.000835,,
urban_curve_tracking,28,2.800000,21.501293,69.776588,0.239179,4.413876,0.204025,0.000616,15.313387,0.000560,,
urban_curve_tracking,29,2.900000,21.943817,69.778778,0.253264,4.433446,0.195704,0.001161,13.692379,0.002202,,
urban_curve_tracking,30,3.000000,22.387686,69.781258,0.274099,4.440978,0.075322,0.001641,15.622377,0.004114,,
urban_curve_tracking,31,3.100000,22.831617,69.784058,0.300773,4.436914,-0.040649,0.002057,15.271902,0.006318,,
urban_curve_tracking,32,3.200000,23.274837,69.787178,0.332231,4.428551,-0.083625,0.002396,17.286539,0.008809,,
urban_curve_tracking,33,3.300000,23.717236,69.790634,0.367285,4.420867,-0.076837,0.002646,16.041040,0.011629,,
urban_curve_tracking,34,3.400000,24.158861,69.794411,0.404459,4.412546,-0.083212,0.002782,15.281439,0.014804,,
urban_curve_tracking,35,3.500000,24.599394,69.798477,0.441752,4.398751,-0.137952,0.002763,14.050484,0.018348,,
urban_curve_tracking,36,3.600000,25.038061,69.802742,0.476338,4.375809,-0.229417,0.002524,12.879610,0.022209,,
urban_curve_tracking,37,3.700000,25.473886,69.807091,0.504393,4.343054,-0.327550,0.001983,14.199734,0.026284,,
urban_curve_tracking,38,3.800000,25.905931,69.811348,0.520978,4.301219,-0.418350,0.001046,15.045166,0.030258,,
urban_curve_tracking,39,3.900000,26.333271,69.815247,0.520041,4.249516,-0.517036,-0.000386,18.370390,0.033698,,
urban_curve_tracking,40,4.000000,26.754873,69.818497,0.494930,4.187483,-0.620330,-0.002377,14.397144,0.036193,,
urban_curve_tracking,41,4.100000,27.168221,69.820694,0.437978,4.078795,-1.086877,-0.005061,12.449026,0.037264,,
urban_curve_tracking,42,4.200000,27.567980,69.821388,0.340301,3.929401,-1.493940,-0.008688,12.547493,0.036561,,
urban_curve_tracking,43,4.300000,27.953852,69.820076,0.192404,3.814044,-1.153568,-0.013376,15.002728,0.033823,,
urban_curve_tracking,44,4.400000,28.332170,69.816261,-0.013489,3.766194,-0.478504,-0.018775,14.558315,0.029196,,
urban_curve_tracking,45,4.500000,28.706987,69.809502,-0.282043,3.732838,-0.333563,-0.024480,14.603376,0.022492,,
urban_curve_tracking,46,4.600000,29.076488,69.799393,-0.615234,3.655292,-0.775459,-0.030559,17.094374,0.013525,,
urban_curve_tracking,47,4.700000,29.434938,69.785652,-1.014069,3.529874,-1.254177,-0.037437,14.108658,0.002421,,
urban_curve_tracking,48,4.800000,29.779877,69.767990,-1.480194,3.393482,-1.363924,-0.045272,14.678717,0.009212,,
urban_curve_tracking,49,4.900000,30.111401,69.746223,-2.012360,3.283970,-1.095120,-0.053678,16.045094,0.022097,,
urban_curve_tracking,50,5.000000,30.436699,69.719719,-2.616425,3.259561,-0.244082,-0.062146,17.098904,0.036081,,
urban_curve_tracking,51,5.100000,30.760677,69.687897,-3.295167,3.253408,-0.061532,-0.069927,14.816046,0.047573,,
urban_curve_tracking,52,5.200000,31.082315,69.650627,-4.040773,3.215135,-0.382731,-0.077010,14.568090,0.059625,,
urban_curve_tracking,53,5.300000,31.395403,69.608490,-4.836794,3.114314,-1.008209,-0.083859,15.856504,0.069806,,
urban_curve_tracking,54,5.400000,31.695848,69.562248,-5.668522,2.996746,-1.175685,-0.090927,14.025688,0.075958,,
urban_curve_tracking,55,5.500000,31.987511,69.511383,-6.540502,2.950409,-0.463371,-0.098165,14.121294,0.083814,,
urban_curve_tracking,56,5.600000,32.276989,69.454880,-7.463783,2.962406,0.119978,-0.104514,15.346289,0.087240,,
urban_curve_tracking,57,5.700000,32.567406,69.392120,-8.437633,2.984972,0.225653,-0.109388,15.097141,0.091909,,
urban_curve_tracking,58,5.800000,32.857544,69.323326,-9.450117,2.983786,-0.011854,-0.113170,17.048359,0.096133,,
