场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
narrow_corridor_passage_town05,0,0.000000,27.368534,-128.487457,91.532082,0.000000,0.000000,0.000000,0.000000,0.777919,,
narrow_corridor_passage_town05,1,0.100000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000001,46.205997,0.777919,13.651066,
narrow_corridor_passage_town05,2,0.200000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000001,42.066574,0.777919,13.374603,
narrow_corridor_passage_town05,3,0.300000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000002,38.650751,0.777919,13.255207,
narrow_corridor_passage_town05,4,0.400000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000003,39.572477,0.777919,13.230833,
narrow_corridor_passage_town05,5,0.500000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000003,37.084818,0.777919,13.230833,
narrow_corridor_passage_town05,6,0.600000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000004,34.869909,0.777919,13.230833,
narrow_corridor_passage_town05,7,0.700000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000004,33.136845,0.777919,13.230833,
narrow_corridor_passage_town05,8,0.800000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000004,35.886049,0.777919,13.230833,
narrow_corridor_passage_town05,9,0.900000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000004,37.140131,0.777919,13.230833,
narrow_corridor_passage_town05,10,1.000000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000004,37.052155,0.777919,13.230833,
narrow_corridor_passage_town05,11,1.100000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000005,32.818079,0.777919,13.230833,
narrow_corridor_passage_town05,12,1.200000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000005,38.676262,0.777919,13.230833,
narrow_corridor_passage_town05,13,1.300000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000005,35.682440,0.777919,13.230833,
narrow_corridor_passage_town05,14,1.400000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000005,34.043789,0.777919,13.230833,
narrow_corridor_passage_town05,15,1.500000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000005,37.665844,0.777919,13.230833,
narrow_corridor_passage_town05,16,1.600000,27.368534,-128.487457,91.532082,0.000000,0.000000,-0.000005,33.987045,0.777919,13.230833,
narrow_corridor_passage_town05,17,1.700000,27.368534,-128.487457,91.532082,0.000000,-0.000000,-0.000005,34.543753,0.777919,13.230833,
narrow_corridor_passage_town05,18,1.800000,27.367239,-128.438919,91.532310,1.082333,10.000000,-0.000005,36.063433,0.729364,13.230833,
narrow_corridor_passage_town05,19,1.900000,27.363443,-128.293442,91.550499,1.660448,5.781149,-0.000079,35.084248,0.583837,12.756532,
narrow_corridor_passage_town05,20,2.000000,27.358818,-128.110016,91.581070,1.939348,2.789003,-0.000873,30.280352,0.400353,12.427863,
narrow_corridor_passage_town05,21,2.100000,27.353539,-127.901665,91.601936,2.173852,2.345042,-0.001690,25.060415,0.191936,12.182560,
narrow_corridor_passage_town05,22,2.200000,27.347612,-127.671814,91.617035,2.380618,2.067662,-0.002220,21.682978,0.000885,11.964000,
narrow_corridor_passage_town05,23,2.300000,27.341164,-127.423218,91.615730,2.533746,1.531288,-0.002530,12.501717,0.001085,11.844078,
narrow_corridor_passage_town05,24,2.400000,27.334553,-127.169922,91.598648,2.517943,-0.158029,-0.002514,12.508631,0.001249,11.594320,
narrow_corridor_passage_town05,25,2.500000,27.328136,-126.922272,91.579674,2.441569,-0.763745,-0.002371,11.511803,0.001457,11.349661,
narrow_corridor_passage_town05,26,2.600000,27.322062,-126.686424,91.564087,2.302367,-1.392017,-0.002073,13.511181,0.001690,11.113557,
narrow_corridor_passage_town05,27,2.700000,27.316338,-126.462410,91.549232,2.193578,-1.087891,-0.001978,14.511824,0.001957,10.892592,
narrow_corridor_passage_town05,28,2.800000,27.310843,-126.246841,91.536392,2.145482,-0.480953,-0.001772,14.521837,0.002228,10.681221,
narrow_corridor_passage_town05,29,2.900000,27.305294,-126.029472,91.525566,2.210876,0.653939,-0.001472,21.031141,0.002493,10.475252,
narrow_corridor_passage_town05,30,3.000000,27.299482,-125.802643,91.517067,2.315767,1.048912,-0.001094,16.021967,0.002748,10.259282,
narrow_corridor_passage_town05,31,3.100000,27.293423,-125.565407,91.508652,2.419228,1.034606,-0.000690,13.542175,0.003033,10.033408,
narrow_corridor_passage_town05,32,3.200000,27.287066,-125.319916,91.505630,2.470009,0.507814,-0.000241,13.204813,0.003242,9.798131,
narrow_corridor_passage_town05,33,3.300000,27.280617,-125.073997,91.505981,2.444196,-0.258130,0.000100,12.028933,0.003370,9.558499,
narrow_corridor_passage_town05,34,3.400000,27.274235,-124.832504,91.508308,2.392643,-0.515527,0.000335,12.514353,0.003447,9.323298,
narrow_corridor_passage_town05,35,3.500000,27.267931,-124.595642,91.511742,2.355070,-0.375733,0.000477,17.058134,0.003478,9.093899,
narrow_corridor_passage_town05,36,3.600000,27.261658,-124.360962,91.515724,2.346123,-0.089465,0.000547,15.046597,0.003481,8.868284,
narrow_corridor_passage_town05,37,3.700000,27.255348,-124.125839,91.519943,2.359235,0.131118,0.000568,14.508009,0.003460,8.643414,
narrow_corridor_passage_town05,38,3.800000,27.248974,-123.888916,91.524117,2.378875,0.196396,0.000550,14.531136,0.003422,8.417297,
narrow_corridor_passage_town05,39,3.900000,27.242533,-123.650047,91.528305,2.397781,0.189060,0.000502,13.518810,0.003369,8.189611,
narrow_corridor_passage_town05,40,4.000000,27.236057,-123.409744,91.531784,2.406305,0.085247,0.000427,13.524771,0.003321,7.960631,
narrow_corridor_passage_town05,41,4.100000,27.229576,-123.169395,91.534538,2.401411,-0.048943,0.000342,15.511990,0.003268,7.731430,
narrow_corridor_passage_town05,42,4.200000,27.223127,-122.929878,91.536575,2.392021,-0.093900,0.000249,15.639782,0.003226,7.503498,
narrow_corridor_passage_town05,43,4.300000,27.216709,-122.691170,91.537941,2.385219,-0.068020,0.000161,13.546944,0.003192,7.277139,
narrow_corridor_passage_town05,44,4.400000,27.210312,-122.452866,91.538673,2.383548,-0.016711,0.000084,14.049053,0.003169,7.051969,
narrow_corridor_passage_town05,45,4.500000,27.203918,-122.214508,91.538902,2.385699,0.021515,0.000022,14.020920,0.003151,6.827529,
narrow_corridor_passage_town05,46,4.600000,27.197521,-121.975853,91.538750,2.388896,0.031964,-0.000024,16.122818,0.003137,6.603534,
narrow_corridor_passage_town05,47,4.700000,27.191122,-121.736923,91.538391,2.391019,0.021235,-0.000055,14.435768,0.003129,6.379972,
narrow_corridor_passage_town05,48,4.800000,27.184731,-121.497856,91.537811,2.391450,0.004311,-0.000075,15.599728,0.003132,6.157041,
narrow_corridor_passage_town05,49,4.900000,27.178356,-121.258827,91.537163,2.390731,-0.007189,-0.000084,14.185667,0.003151,5.934960,
narrow_corridor_passage_town05,50,5.000000,27.171980,-121.019897,91.536514,2.389546,-0.011856,-0.000080,13.510466,0.003165,5.713925,
