场景,step,time,x,y,yaw,speed,ac,steer,solve_time,lat_error,min_obstacle_dist,
high_speed_straight_tracking,0,0.000000,106.019249,50.869305,-89.609253,0.000000,0.000000,0.000000,0.000000,0.000033,,
high_speed_straight_tracking,1,0.100000,106.019249,50.869305,-89.609253,0.000000,-0.000001,-0.000002,306.396484,0.000033,,
high_speed_straight_tracking,2,0.200000,106.019249,50.869305,-89.609253,0.000000,0.000001,-0.000004,29.532909,0.000033,,
high_speed_straight_tracking,3,0.300000,106.019249,50.869305,-89.609253,0.000000,-0.000001,-0.000005,31.544924,0.000033,,
high_speed_straight_tracking,4,0.400000,106.019249,50.869305,-89.609253,0.000000,-0.000001,-0.000007,24.023056,0.000033,,
high_speed_straight_tracking,5,0.500000,106.019249,50.869305,-89.609253,0.000000,0.000000,-0.000008,23.066998,0.000033,,
high_speed_straight_tracking,6,0.600000,106.019249,50.869305,-89.609253,0.000000,-0.000000,-0.000009,25.534868,0.000033,,
high_speed_straight_tracking,7,0.700000,106.019264,50.866570,-89.609520,0.268247,2.682472,-0.000009,22.029161,0.000029,,
high_speed_straight_tracking,8,0.800000,106.019981,50.762493,-89.609657,1.553401,12.851537,0.000005,20.712614,0.000037,,
high_speed_straight_tracking,9,0.900000,106.021255,50.574245,-89.609711,2.067151,5.137505,0.000009,23.714542,0.000027,,
high_speed_straight_tracking,10,1.000000,106.022774,50.354229,-89.609383,2.281926,2.147745,0.000047,21.056414,0.000044,,
high_speed_straight_tracking,11,1.100000,106.024391,50.117691,-89.609154,2.435236,1.533105,0.000020,24.606466,0.000048,,
high_speed_straight_tracking,12,1.200000,106.026123,49.864475,-89.608971,2.609541,1.743043,-0.000001,21.724224,0.000053,,
high_speed_straight_tracking,13,1.300000,106.027977,49.591763,-89.609123,2.833517,2.239761,-0.000021,23.588181,0.000047,,
high_speed_straight_tracking,14,1.400000,106.030014,49.292637,-89.609314,3.120736,2.872192,-0.000020,26.598454,0.000044,,
high_speed_straight_tracking,15,1.500000,106.032257,48.963524,-89.609482,3.427416,3.066800,-0.000014,23.065567,0.000043,,
high_speed_straight_tracking,16,1.600000,106.034706,48.603508,-89.609573,3.737969,3.105532,-0.000006,37.052870,0.000038,,
high_speed_straight_tracking,17,1.700000,106.037369,48.212749,-89.609612,4.041558,3.035884,0.000001,24.009943,0.000037,,
high_speed_straight_tracking,18,1.800000,106.040230,47.792427,-89.609612,4.332162,2.906048,0.000004,23.054123,0.000033,,
high_speed_straight_tracking,19,1.900000,106.043289,47.343922,-89.609520,4.608608,2.764457,0.000006,28.564930,0.000035,,
high_speed_straight_tracking,20,2.000000,106.046532,46.868324,-89.609482,4.875790,2.671818,0.000003,41.757584,0.000034,,
high_speed_straight_tracking,21,2.100000,106.049950,46.366390,-89.609482,5.136104,2.603143,0.000002,44.842482,0.000029,,
high_speed_straight_tracking,22,2.200000,106.053467,45.853031,-89.609528,5.092902,-0.432020,0.000002,44.168949,0.000044,,
high_speed_straight_tracking,23,2.300000,106.056976,45.342064,-89.609489,5.119441,0.265389,-0.000000,58.335066,0.000068,,
high_speed_straight_tracking,24,2.400000,106.060509,44.823425,-89.609581,5.230414,1.109729,-0.000006,53.779840,0.000063,,
high_speed_straight_tracking,25,2.500000,106.064140,44.290699,-89.609680,5.391286,1.608724,-0.000003,52.210569,0.000061,,
high_speed_straight_tracking,26,2.600000,106.067886,43.740307,-89.609718,5.578326,1.870400,0.000000,58.108568,0.000054,,
high_speed_straight_tracking,27,2.700000,106.071754,43.170479,-89.609718,5.777712,1.993856,0.000003,54.681778,0.000037,,
high_speed_straight_tracking,28,2.800000,106.075775,42.580418,-89.609619,5.981979,2.042671,0.000007,56.964159,0.000033,,
high_speed_straight_tracking,29,2.900000,106.079941,41.969887,-89.609528,6.187232,2.052532,0.000005,59.538126,0.000035,,
high_speed_straight_tracking,30,3.000000,106.084236,41.338890,-89.609528,6.391464,2.042321,0.000001,60.998917,0.000027,,
high_speed_straight_tracking,31,3.100000,106.088669,40.687599,-89.609528,6.593653,2.021884,0.000002,68.517685,0.000017,,
high_speed_straight_tracking,32,3.200000,106.093239,40.016251,-89.609528,6.793273,1.996197,0.000004,61.447859,0.000008,,
high_speed_straight_tracking,33,3.300000,106.097969,39.325115,-89.609383,6.990062,1.967897,0.000006,60.232162,0.000023,,
high_speed_straight_tracking,34,3.400000,106.102814,38.614479,-89.609383,7.183886,1.938234,-0.000001,63.718319,0.000021,,
high_speed_straight_tracking,35,3.500000,106.107773,37.884644,-89.609444,7.374686,1.908007,-0.000002,54.303646,0.000004,,
high_speed_straight_tracking,36,3.600000,106.112885,37.135921,-89.609444,7.562436,1.877496,0.000003,49.087048,0.000011,,
high_speed_straight_tracking,37,3.700000,106.118126,36.368607,-89.609444,7.747129,1.846929,0.000003,41.438818,0.000022,,
high_speed_straight_tracking,38,3.800000,106.123474,35.583008,-89.609444,7.928773,1.816443,0.000001,36.356688,0.000013,,
high_speed_straight_tracking,39,3.900000,106.128960,34.779434,-89.609444,8.107380,1.786064,0.000002,32.531261,0.000017,,
high_speed_straight_tracking,40,4.000000,106.134567,33.958179,-89.609444,8.282966,1.755860,0.000001,30.561209,0.000023,,
high_speed_straight_tracking,41,4.100000,106.140289,33.119549,-89.609444,8.455550,1.725846,-0.000001,24.025440,0.000025,,
high_speed_straight_tracking,42,4.200000,106.146118,32.263844,-89.609459,8.625155,1.696044,-0.000001,26.831388,0.000017,,
high_speed_straight_tracking,43,4.300000,106.152061,31.391357,-89.609558,8.791805,1.666507,-0.000000,17.095089,0.000009,,
high_speed_straight_tracking,44,4.400000,106.158134,30.502382,-89.609558,8.955528,1.637222,0.000004,16.512156,0.000018,,
high_speed_straight_tracking,45,4.500000,106.164307,29.597212,-89.609558,9.116346,1.608180,0.000002,23.536205,0.000019,,
high_speed_straight_tracking,46,4.600000,106.170593,28.676138,-89.609558,9.274289,1.579436,0.000001,21.646738,0.000027,,
high_speed_straight_tracking,47,4.700000,106.176979,27.739437,-89.609558,9.429386,1.550967,0.000000,18.923521,0.000026,,
